feature,value
wavelet-HHH_glcm_DifferenceVariance,0.12652893971270734
wavelet-HHL_glcm_Contrast,0.12649231488055773
wavelet-HHL_glcm_SumSquares,0.12645317367532966
wavelet-HHH_gldm_GrayLevelVariance,0.12626749625576097
wavelet-LHL_glcm_Correlation,0.12623775010759047
logarithm_firstorder_InterquartileRange,0.12621502654397596
wavelet-HLH_glcm_Idn,0.1261671855709246
square_firstorder_TotalEnergy,0.12607166548496804
wavelet-HHL_glcm_ClusterProminence,0.1259554616143672
wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.12593301359384265
gradient_glcm_ClusterProminence,0.12587415421748316
wavelet-LLL_glszm_ZoneVariance,0.12584779241281527
square_firstorder_Median,0.12584716607103033
wavelet-LLL_glszm_LargeAreaEmphasis,0.12580505833886513
wavelet-HHH_glcm_Contrast,0.12551933510794946
square_glcm_DifferenceEntropy,0.1255094767564062
wavelet-HHH_glcm_SumSquares,0.12549109582362242
lbp-3D-m2_firstorder_RobustMeanAbsoluteDeviation,0.12537324019162288
wavelet-HHH_glcm_ClusterTendency,0.125309017998214
wavelet-LLL_firstorder_Skewness,0.12530064010969202
wavelet-HHL_gldm_DependenceVariance,0.12511400586742322
original_glcm_Idn,0.12508872830531412
gradient_glrlm_LongRunLowGrayLevelEmphasis,0.12501863344489397
wavelet-HHL_glszm_ZoneEntropy,0.12500742554621078
original_glcm_JointEntropy,0.12481862026202319
gradient_gldm_DependenceNonUniformity,0.1247841107610461
square_glcm_Id,0.12467896499052972
lbp-3D-k_firstorder_10Percentile,0.12461793206779258
logarithm_ngtdm_Coarseness,0.12448648219565606
wavelet-HLH_ngtdm_Complexity,0.12429669511302789
original_shape_Maximum3DDiameter,0.1241714190708577
wavelet-LLH_firstorder_Mean,0.1241228806494464
square_glcm_Idm,0.12407417232366728
squareroot_gldm_LargeDependenceLowGrayLevelEmphasis,0.12407167800951942
exponential_glrlm_ShortRunLowGrayLevelEmphasis,0.1239986695219186
lbp-2D_glrlm_ShortRunEmphasis,0.12399841881144248
lbp-2D_glrlm_ShortRunHighGrayLevelEmphasis,0.12399841881144248
lbp-2D_glrlm_ShortRunLowGrayLevelEmphasis,0.12399841881144248
lbp-3D-m1_glrlm_ShortRunEmphasis,0.12399841881144248
lbp-3D-m1_glrlm_ShortRunHighGrayLevelEmphasis,0.12399841881144248
lbp-3D-m1_glrlm_ShortRunLowGrayLevelEmphasis,0.12399841881144248
lbp-3D-m2_glrlm_ShortRunEmphasis,0.12399841881144248
lbp-3D-m2_glrlm_ShortRunHighGrayLevelEmphasis,0.12399841881144248
lbp-3D-m2_glrlm_ShortRunLowGrayLevelEmphasis,0.12399841881144248
original_shape_Maximum2DDiameterRow,0.12389192628046011
wavelet-LHH_firstorder_Variance,0.12386674185955145
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.12382660905066178
wavelet-HHL_glszm_SizeZoneNonUniformity,0.12379460698137208
squareroot_firstorder_Median,0.12370358957106567
wavelet-LHH_gldm_GrayLevelVariance,0.12368312562359957
logarithm_gldm_GrayLevelNonUniformity,0.12366395439124286
wavelet-HHL_firstorder_Mean,0.12360989999261585
wavelet-HHH_firstorder_Mean,0.12354169251794965
exponential_glrlm_ShortRunEmphasis,0.12353555530028783
wavelet-HLL_glcm_ClusterShade,0.12348856009373005
gradient_glcm_MaximumProbability,0.12348090382847028
squareroot_glszm_GrayLevelVariance,0.12343476558679367
wavelet-HHL_firstorder_Energy,0.12342996532081196
wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.12337354632487062
wavelet-LHH_glrlm_GrayLevelVariance,0.1233594241970291
wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.12329862829792988
square_glrlm_HighGrayLevelRunEmphasis,0.1232363700438217
square_gldm_DependenceVariance,0.12310465295254969
wavelet-LHH_glcm_ClusterTendency,0.12307899822904848
wavelet-LLH_glcm_SumSquares,0.12303340196620398
lbp-3D-k_glcm_Correlation,0.1228724551916416
gradient_firstorder_TotalEnergy,0.12286437433395092
wavelet-HLH_glcm_ClusterProminence,0.12282810847434403
lbp-3D-m2_firstorder_Variance,0.12279724182968675
square_firstorder_Energy,0.12272115405991
original_glszm_GrayLevelNonUniformityNormalized,0.12252424677618853
wavelet-LLL_glcm_SumAverage,0.12248989763359956
wavelet-LLL_glcm_JointAverage,0.12248989763358344
wavelet-LLH_glcm_DifferenceEntropy,0.12233467151844088
lbp-3D-m2_firstorder_MeanAbsoluteDeviation,0.12227688478518248
logarithm_glcm_JointEntropy,0.12219364248270147
square_firstorder_Variance,0.12215222889192578
exponential_glrlm_RunLengthNonUniformity,0.1220939511086373
lbp-2D_glrlm_RunLengthNonUniformity,0.12209288740758106
lbp-3D-m1_glrlm_RunLengthNonUniformity,0.12209288740758106
lbp-3D-m2_glrlm_RunLengthNonUniformity,0.12209288740758106
wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.121904470663286
wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.12178285377740766
squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.12162858537654742
wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.12152628319120685
gradient_gldm_HighGrayLevelEmphasis,0.12143373344576264
wavelet-HHH_firstorder_TotalEnergy,0.12138480596928483
wavelet-LLH_gldm_DependenceNonUniformity,0.12136845291364996
wavelet-HHL_gldm_LowGrayLevelEmphasis,0.12136552530197861
wavelet-LLL_firstorder_Kurtosis,0.12126097160086736
wavelet-LLH_glcm_Contrast,0.12116734366430021
square_gldm_GrayLevelVariance,0.12114820346927906
exponential_glszm_ZoneVariance,0.12108960593190699
gradient_glrlm_ShortRunHighGrayLevelEmphasis,0.12102148742321689
wavelet-LLH_glcm_ClusterShade,0.12101104389944024
original_gldm_GrayLevelNonUniformity,0.12100563350867423
gradient_glcm_DifferenceAverage,0.12091232552603699
lbp-3D-m1_firstorder_Variance,0.12081116852443212
square_glrlm_ShortRunHighGrayLevelEmphasis,0.12080654319766326
exponential_glrlm_GrayLevelNonUniformity,0.12077869911306079
original_gldm_LargeDependenceLowGrayLevelEmphasis,0.12077821728184213
lbp-2D_glrlm_GrayLevelNonUniformity,0.12070594676396441
lbp-3D-m1_glrlm_GrayLevelNonUniformity,0.12070594676396441
lbp-3D-m2_glrlm_GrayLevelNonUniformity,0.12070594676396441
wavelet-LLH_gldm_SmallDependenceEmphasis,0.12069241790311425
logarithm_gldm_LargeDependenceHighGrayLevelEmphasis,0.12066789472734417
wavelet-LHH_glszm_SizeZoneNonUniformity,0.12064330503103728
wavelet-LLL_glszm_GrayLevelVariance,0.12060672186728322
original_glrlm_LongRunLowGrayLevelEmphasis,0.1203916045824179
gradient_glszm_LargeAreaEmphasis,0.12036974154789194
gradient_glszm_ZoneVariance,0.1203614869797
wavelet-LLH_gldm_DependenceEntropy,0.12034860172969086
wavelet-LHL_glcm_DifferenceEntropy,0.12026908075219359
exponential_glrlm_LongRunLowGrayLevelEmphasis,0.12025986625702027
exponential_glrlm_LongRunEmphasis,0.12025954102930926
lbp-2D_glrlm_LongRunEmphasis,0.12017126308869745
lbp-2D_glrlm_LongRunHighGrayLevelEmphasis,0.12017126308869745
lbp-2D_glrlm_LongRunLowGrayLevelEmphasis,0.12017126308869745
lbp-3D-m1_glrlm_LongRunEmphasis,0.12017126308869745
lbp-3D-m1_glrlm_LongRunHighGrayLevelEmphasis,0.12017126308869745
lbp-3D-m1_glrlm_LongRunLowGrayLevelEmphasis,0.12017126308869745
lbp-3D-m2_glrlm_LongRunEmphasis,0.12017126308869745
lbp-3D-m2_glrlm_LongRunHighGrayLevelEmphasis,0.12017126308869745
lbp-3D-m2_glrlm_LongRunLowGrayLevelEmphasis,0.12017126308869745
exponential_glrlm_LongRunHighGrayLevelEmphasis,0.12016947534272751
gradient_glrlm_HighGrayLevelRunEmphasis,0.12014327588121593
wavelet-LHH_firstorder_Range,0.12001772442105973
lbp-3D-m1_firstorder_RobustMeanAbsoluteDeviation,0.1196580461401514
square_glcm_Idn,0.11956758316343562
gradient_firstorder_Entropy,0.11948517366169853
lbp-2D_firstorder_RootMeanSquared,0.11946168649949479
gradient_firstorder_RootMeanSquared,0.11934012312939381
wavelet-LLH_glcm_InverseVariance,0.11933252678477226
wavelet-HHL_glcm_Correlation,0.11916895261705754
lbp-3D-k_gldm_GrayLevelNonUniformity,0.11914761702165211
original_glcm_ClusterTendency,0.11905807913851661
wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.11891287517443457
original_firstorder_MeanAbsoluteDeviation,0.1188532286472958
lbp-3D-k_firstorder_Energy,0.11879675187550336
squareroot_glcm_SumEntropy,0.11877773254897879
exponential_firstorder_Median,0.11863585701383178
wavelet-HHH_glszm_SizeZoneNonUniformity,0.1183899050919169
wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.11824017661358224
exponential_glszm_SmallAreaEmphasis,0.11818861668639667
wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.11798569429163773
gradient_glszm_SizeZoneNonUniformity,0.1178906436019051
original_firstorder_Kurtosis,0.11784584413870139
wavelet-LLL_glrlm_RunVariance,0.11783364688990598
wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.11781708711684365
square_gldm_LargeDependenceLowGrayLevelEmphasis,0.11776684474835533
squareroot_gldm_DependenceVariance,0.11749242931989655
wavelet-HLL_glszm_GrayLevelNonUniformity,0.11748066634107159
logarithm_glcm_Autocorrelation,0.11747176223608972
wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.11737876724265804
wavelet-LLH_glcm_Imc1,0.11731308240429257
wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.11727206051059523
lbp-2D_firstorder_RobustMeanAbsoluteDeviation,0.11724018371917269
squareroot_gldm_LowGrayLevelEmphasis,0.11721417261622673
gradient_glcm_DifferenceEntropy,0.11681740412049794
wavelet-LLL_glcm_SumEntropy,0.11673951733174971
square_glcm_ClusterTendency,0.11672205322905285
gradient_glszm_GrayLevelNonUniformity,0.11669335450346414
original_firstorder_Median,0.11654323153615825
wavelet-HLL_gldm_DependenceNonUniformity,0.11639505486901718
wavelet-LLL_glcm_MaximumProbability,0.11629233378050768
original_firstorder_RootMeanSquared,0.11627707259322445
exponential_glszm_ZoneEntropy,0.11608059893841188
square_glcm_DifferenceAverage,0.11606800203864905
wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.11599877000511213
gradient_glrlm_RunEntropy,0.11594851493954597
wavelet-LHH_firstorder_Minimum,0.11593864341777976
wavelet-LHH_firstorder_Skewness,0.11592805891253254
squareroot_firstorder_Minimum,0.11592797690207253
lbp-3D-m1_firstorder_MeanAbsoluteDeviation,0.11574947328491207
wavelet-HHH_glcm_Idn,0.11572647948199258
wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.11571669583121773
wavelet-LLL_glcm_SumSquares,0.11552794989277806
wavelet-HHH_gldm_DependenceNonUniformity,0.11549767692368774
wavelet-LHH_glcm_DifferenceVariance,0.11548755398844389
squareroot_glszm_GrayLevelNonUniformityNormalized,0.11547854229562797
gradient_glrlm_LongRunHighGrayLevelEmphasis,0.11521366746057216
wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.11513772792034509
wavelet-LHL_ngtdm_Contrast,0.11502817184971845
squareroot_firstorder_InterquartileRange,0.11498012360701203
wavelet-LLH_firstorder_MeanAbsoluteDeviation,0.11460799131059515
original_glszm_GrayLevelNonUniformity,0.11460208987317425
gradient_glrlm_RunPercentage,0.11445416908448469
original_gldm_LowGrayLevelEmphasis,0.11443868611121265
gradient_glcm_Autocorrelation,0.11439649316755067
wavelet-LHL_ngtdm_Complexity,0.11436045208957706
original_firstorder_Variance,0.11428322305671465
original_gldm_GrayLevelVariance,0.11415509335557841
square_gldm_SmallDependenceHighGrayLevelEmphasis,0.11408876054132333
gradient_ngtdm_Busyness,0.11384918808918232
square_glrlm_RunPercentage,0.11362379132196022
original_shape_SurfaceArea,0.11359047473635937
exponential_glrlm_ShortRunHighGrayLevelEmphasis,0.11354375405767483
squareroot_firstorder_MeanAbsoluteDeviation,0.1134907673477273
squareroot_firstorder_Variance,0.1133182615721099
squareroot_gldm_GrayLevelVariance,0.11331330650590654
squareroot_glrlm_GrayLevelVariance,0.11328509911020233
original_glrlm_GrayLevelVariance,0.11321545368636934
wavelet-LHL_firstorder_Entropy,0.11307849333331393
wavelet-HLL_gldm_DependenceEntropy,0.11306222694639934
wavelet-HLL_glcm_Idmn,0.11298777046537904
squareroot_glrlm_LowGrayLevelRunEmphasis,0.11288104246370291
squareroot_glrlm_RunEntropy,0.11282524479467236
wavelet-LHL_glcm_JointEntropy,0.11279050681284834
square_gldm_LargeDependenceEmphasis,0.11275323888489035
wavelet-LLH_glszm_ZonePercentage,0.11275205898889974
wavelet-LHL_firstorder_Energy,0.11267522156986814
wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.11263617732025653
exponential_glszm_SizeZoneNonUniformityNormalized,0.11260791491724391
wavelet-HHL_gldm_DependenceNonUniformityNormalized,0.11249954646140532
wavelet-HHH_ngtdm_Complexity,0.11224128479021213
wavelet-LLH_glcm_DifferenceAverage,0.11219554955245828
wavelet-LHH_gldm_DependenceNonUniformity,0.11210313591774665
wavelet-LLL_glcm_ClusterTendency,0.11209893975911533
wavelet-LLL_firstorder_InterquartileRange,0.11144476016704952
wavelet-HHH_firstorder_Median,0.11144056522838452
square_gldm_SmallDependenceEmphasis,0.11141421832866473
wavelet-LHL_gldm_DependenceNonUniformity,0.11140278399985143
wavelet-LHH_glcm_SumAverage,0.11139211228074422
wavelet-LHH_glcm_JointAverage,0.11139211228074303
logarithm_glrlm_GrayLevelVariance,0.11130831503350963
wavelet-LLL_glszm_GrayLevelNonUniformity,0.11127272561625812
gradient_firstorder_Energy,0.11120852350983207
lbp-3D-m1_firstorder_Kurtosis,0.11103638942780746
original_firstorder_Minimum,0.11095374682777326
logarithm_gldm_GrayLevelVariance,0.11090837818558442
logarithm_firstorder_Variance,0.11086289279025639
original_glrlm_LowGrayLevelRunEmphasis,0.11085663392370954
wavelet-HHH_firstorder_Energy,0.11070352861064522
lbp-3D-k_gldm_SmallDependenceHighGrayLevelEmphasis,0.11066054138845195
wavelet-LLL_glcm_Autocorrelation,0.11050762145737564
wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.11045741481316013
lbp-2D_firstorder_Skewness,0.11036334800550814
wavelet-LLL_glcm_DifferenceAverage,0.11019765636939872
exponential_firstorder_Minimum,0.11009061384003324
logarithm_glcm_SumSquares,0.10964474260326487
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.10960663460059959
original_glcm_SumEntropy,0.10951039731782586
wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.10942210017684152
square_glszm_LargeAreaHighGrayLevelEmphasis,0.10940989985153934
lbp-3D-k_glszm_ZoneEntropy,0.10935189362697616
wavelet-HHH_glrlm_RunLengthNonUniformity,0.10928538715003619
square_gldm_LargeDependenceHighGrayLevelEmphasis,0.10915676354998204
original_gldm_DependenceNonUniformityNormalized,0.10898383852008546
square_glcm_ClusterShade,0.1089419585541748
wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.10893545156525397
wavelet-LLH_firstorder_Median,0.10892797881361002
squareroot_glrlm_ShortRunLowGrayLevelEmphasis,0.10886357254247132
lbp-3D-k_firstorder_TotalEnergy,0.10865020354323152
wavelet-LLH_firstorder_Minimum,0.10849480494037375
logarithm_glszm_GrayLevelNonUniformity,0.10847208042625746
wavelet-HLH_glrlm_RunLengthNonUniformity,0.10845613310049905
wavelet-LHH_ngtdm_Complexity,0.10829960940385465
wavelet-LHH_firstorder_Median,0.10811176173241148
lbp-3D-m2_firstorder_TotalEnergy,0.10797913889673474
wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.10791112134850042
wavelet-LLH_gldm_HighGrayLevelEmphasis,0.10776647916271624
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.10764809668017436
squareroot_ngtdm_Busyness,0.10758403421721059
lbp-2D_firstorder_Kurtosis,0.10744350027280533
lbp-3D-k_firstorder_Skewness,0.1073161371962884
lbp-2D_glszm_ZoneEntropy,0.107241734951785
lbp-3D-m1_glszm_ZoneEntropy,0.107241734951785
lbp-3D-m2_glszm_ZoneEntropy,0.107241734951785
wavelet-LHL_firstorder_InterquartileRange,0.10699980626882548
wavelet-LLL_firstorder_Median,0.1068464082551633
lbp-2D_glszm_SmallAreaEmphasis,0.10678166842096304
lbp-2D_glszm_SmallAreaHighGrayLevelEmphasis,0.10678166842096304
lbp-2D_glszm_SmallAreaLowGrayLevelEmphasis,0.10678166842096304
lbp-3D-m1_glszm_SmallAreaEmphasis,0.10678166842096304
lbp-3D-m1_glszm_SmallAreaHighGrayLevelEmphasis,0.10678166842096304
lbp-3D-m1_glszm_SmallAreaLowGrayLevelEmphasis,0.10678166842096304
lbp-3D-m2_glszm_SmallAreaEmphasis,0.10678166842096304
lbp-3D-m2_glszm_SmallAreaHighGrayLevelEmphasis,0.10678166842096304
lbp-3D-m2_glszm_SmallAreaLowGrayLevelEmphasis,0.10678166842096304
wavelet-HHL_glrlm_RunLengthNonUniformity,0.10670435467638847
lbp-3D-m1_firstorder_InterquartileRange,0.10667003794141636
gradient_gldm_SmallDependenceEmphasis,0.10652967168589457
original_glrlm_ShortRunLowGrayLevelEmphasis,0.10639717714433944
original_glcm_InverseVariance,0.10633482361271146
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.10608987822109033
gradient_glszm_ZonePercentage,0.10594173912771479
wavelet-LHL_glszm_GrayLevelVariance,0.10580905384246536
squareroot_ngtdm_Strength,0.10577577777098814
wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.1056996058799223
exponential_glcm_Correlation,0.10560297533473348
gradient_glrlm_GrayLevelNonUniformityNormalized,0.10560181931058268
squareroot_gldm_GrayLevelNonUniformity,0.10555220669700403
wavelet-LHL_glszm_ZoneEntropy,0.10548040827633447
logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,0.10547212409461545
wavelet-LHH_firstorder_TotalEnergy,0.1053526850568205
wavelet-LLH_glcm_Idn,0.10532887539345978
logarithm_glszm_GrayLevelVariance,0.10519529352250027
wavelet-LHL_firstorder_10Percentile,0.10514582978923735
squareroot_glrlm_GrayLevelNonUniformity,0.1051317704223345
wavelet-LLH_glrlm_RunEntropy,0.1050494225275399
wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.10501075030310071
gradient_firstorder_Median,0.10501072007524032
wavelet-LLL_gldm_HighGrayLevelEmphasis,0.10473141764265982
exponential_glrlm_RunVariance,0.1044829519619636
lbp-2D_glrlm_RunVariance,0.1044783056672199
lbp-3D-m1_glrlm_RunVariance,0.1044783056672199
lbp-3D-m2_glrlm_RunVariance,0.1044783056672199
wavelet-LLL_firstorder_Maximum,0.10447280243928833
wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.10438888246026413
wavelet-LLH_firstorder_Entropy,0.10409575276723397
gradient_firstorder_Mean,0.10406644644036835
wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.10389100624231436
gradient_firstorder_Uniformity,0.1038885874054527
wavelet-HHH_glszm_GrayLevelNonUniformity,0.10379861532589868
lbp-2D_firstorder_Mean,0.10374362825849331
lbp-3D-m1_firstorder_Mean,0.10352715697551708
lbp-3D-m1_firstorder_90Percentile,0.1034823542173475
gradient_firstorder_10Percentile,0.10341215492539037
wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,0.1033495708501037
wavelet-LHH_firstorder_Maximum,0.10331228288479188
lbp-2D_glszm_SizeZoneNonUniformityNormalized,0.10328237952107508
lbp-3D-m1_glszm_SizeZoneNonUniformityNormalized,0.10328237952107508
lbp-3D-m2_glszm_SizeZoneNonUniformityNormalized,0.10328237952107508
wavelet-HHL_glcm_ClusterShade,0.10327433786325035
original_ngtdm_Complexity,0.10314742625404472
lbp-2D_firstorder_TotalEnergy,0.10307035504886974
square_glrlm_LongRunHighGrayLevelEmphasis,0.10268759281719628
wavelet-LHL_glcm_SumEntropy,0.1026526255051704
wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,0.10260361260510946
lbp-3D-m2_firstorder_Energy,0.10257292084776888
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.10239864125391805
squareroot_glcm_SumSquares,0.10236077288604042
wavelet-LLL_glcm_JointEnergy,0.10235160225511786
wavelet-LLH_glcm_MCC,0.10222866343038743
square_glcm_Idmn,0.10221305087503149
squareroot_glcm_JointEntropy,0.10216470006293514
original_shape_MeshVolume,0.10212906556212917
gradient_gldm_LowGrayLevelEmphasis,0.10194023649487742
lbp-2D_firstorder_Median,0.10186894708237328
wavelet-LLL_glrlm_LongRunEmphasis,0.10174350205043466
logarithm_glrlm_RunLengthNonUniformity,0.10169620313506562
wavelet-LLL_glcm_ClusterShade,0.10167925543546295
squareroot_glcm_JointEnergy,0.10154875835321082
square_glszm_SizeZoneNonUniformity,0.10143100333249959
gradient_gldm_GrayLevelNonUniformity,0.10140202177101279
square_gldm_DependenceNonUniformity,0.10130073403253931
wavelet-LHH_glszm_ZoneEntropy,0.10120212920657447
lbp-3D-m1_firstorder_TotalEnergy,0.10115350655152149
square_gldm_DependenceEntropy,0.10105579822616105
wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.10055932268920217
wavelet-LHL_firstorder_RootMeanSquared,0.10055635903214986
wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0.10051292401544183
squareroot_glszm_LargeAreaLowGrayLevelEmphasis,0.10046598872164161
original_glcm_Contrast,0.10024105788599351
original_glcm_ClusterProminence,0.10016637746276515
wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.10011207885409966
wavelet-LLH_glcm_Autocorrelation,0.10010972414846304
wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,0.10010955447264547
gradient_glszm_SmallAreaLowGrayLevelEmphasis,0.10002371111512338
wavelet-LLH_glszm_GrayLevelNonUniformity,0.09963744093018248
exponential_gldm_GrayLevelNonUniformity,0.09926831069537727
lbp-2D_gldm_GrayLevelNonUniformity,0.0992534691229784
lbp-3D-m1_gldm_GrayLevelNonUniformity,0.0992534691229784
lbp-3D-m2_gldm_GrayLevelNonUniformity,0.0992534691229784
wavelet-LLH_firstorder_RobustMeanAbsoluteDeviation,0.09908678584436978
wavelet-LHL_glcm_DifferenceAverage,0.09897728552833276
original_glrlm_GrayLevelNonUniformity,0.09873064487024316
gradient_glrlm_RunLengthNonUniformity,0.0986353666485029
wavelet-LLL_glszm_SmallAreaEmphasis,0.09847157403408177
wavelet-LHH_glcm_Autocorrelation,0.09837946965268733
wavelet-HHH_ngtdm_Contrast,0.09831350106158555
wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,0.09821131861141881
wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.09820110980992786
square_glrlm_GrayLevelNonUniformity,0.0981934740977259
wavelet-LHH_gldm_HighGrayLevelEmphasis,0.09809986965249877
wavelet-LHH_glcm_Idn,0.09809420898957295
wavelet-LLH_glcm_SumAverage,0.09774193992595549
wavelet-LLH_glcm_JointAverage,0.09774193992593334
wavelet-LLL_glrlm_GrayLevelVariance,0.0977317038441935
original_glrlm_RunLengthNonUniformity,0.09767114795265193
wavelet-LLH_firstorder_Uniformity,0.0976534203681082
exponential_firstorder_TotalEnergy,0.09741177857195048
wavelet-LLL_glrlm_RunLengthNonUniformity,0.09734877785724055
lbp-3D-k_firstorder_RootMeanSquared,0.09715209625751167
gradient_glszm_LowGrayLevelZoneEmphasis,0.0970513327098817
square_glcm_ClusterProminence,0.09689079296405768
wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.09688299133046173
wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.09676752967605741
exponential_ngtdm_Busyness,0.09673366078330944
wavelet-LLL_firstorder_MeanAbsoluteDeviation,0.09673053008221459
original_firstorder_Uniformity,0.0965691502129767
square_glszm_SmallAreaHighGrayLevelEmphasis,0.09650588903648268
wavelet-LLL_glcm_DifferenceEntropy,0.09649083834104581
wavelet-LHH_firstorder_Energy,0.09632378888500258
logarithm_firstorder_Minimum,0.09630722475852241
wavelet-LHL_gldm_LowGrayLevelEmphasis,0.09619016477052408
wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.09613290725524513
gradient_glrlm_ShortRunEmphasis,0.09610493165504166
squareroot_glrlm_RunLengthNonUniformity,0.09608920336043449
gradient_glcm_SumAverage,0.09575519588793406
gradient_glcm_JointAverage,0.0957551958879327
wavelet-LLL_firstorder_Variance,0.09574323501072576
wavelet-LLL_gldm_GrayLevelVariance,0.09573032265776606
gradient_glcm_JointEnergy,0.09557577738729506
wavelet-LLH_glcm_JointEntropy,0.09542141819949637
logarithm_firstorder_Energy,0.09533031691750922
lbp-3D-k_ngtdm_Busyness,0.0952853945383074
wavelet-LLL_firstorder_Range,0.09496145341288738
wavelet-HHH_glcm_ClusterShade,0.09492982409746566
original_glszm_LowGrayLevelZoneEmphasis,0.09490904560357084
wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.09472386583113135
wavelet-LHL_firstorder_TotalEnergy,0.09458837902836083
exponential_firstorder_MeanAbsoluteDeviation,0.09445339849891414
wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.09419019088380444
wavelet-LHH_glcm_Idmn,0.09401246024471795
exponential_glszm_GrayLevelNonUniformity,0.09372311736660804
wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.09330199986052777
wavelet-HHL_ngtdm_Contrast,0.09310420256358415
wavelet-LLL_firstorder_Entropy,0.09304289556204616
wavelet-HLH_firstorder_Kurtosis,0.09303427140326417
wavelet-LLH_firstorder_InterquartileRange,0.09284276208985334
wavelet-HLL_glrlm_RunLengthNonUniformity,0.09268531052988122
gradient_glcm_ClusterShade,0.09266646953148175
gradient_glcm_Id,0.0925919865998605
logarithm_glszm_LowGrayLevelZoneEmphasis,0.09255022732774709
wavelet-LHH_glcm_ClusterShade,0.092542551142175
square_gldm_SmallDependenceLowGrayLevelEmphasis,0.09247979200215932
gradient_glrlm_RunLengthNonUniformityNormalized,0.09247491908814592
logarithm_glcm_ClusterTendency,0.09246705045393466
logarithm_glszm_LargeAreaLowGrayLevelEmphasis,0.0922824625614256
logarithm_firstorder_Range,0.09222274564778937
gradient_firstorder_Range,0.09205208790914599
wavelet-LHL_glszm_GrayLevelNonUniformity,0.0920005064828388
wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.09192137749731583
original_gldm_SmallDependenceEmphasis,0.09167646047523878
wavelet-LHL_firstorder_Skewness,0.09159464856275579
wavelet-LLH_glrlm_RunLengthNonUniformity,0.09156588367815252
gradient_firstorder_Maximum,0.09150726569774638
wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.0912849433795948
wavelet-LLH_firstorder_90Percentile,0.0912411823375792
gradient_glrlm_LowGrayLevelRunEmphasis,0.09120972944999894
wavelet-HLL_firstorder_Kurtosis,0.09075560701209617
wavelet-LHL_glcm_DifferenceVariance,0.0906620127834448
lbp-2D_firstorder_10Percentile,0.09045106640579333
original_shape_Sphericity,0.09020962502479496
wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,0.09004769760865597
squareroot_firstorder_Range,0.090046237292888
gradient_glcm_Idm,0.09001613664281946
wavelet-LLH_glcm_SumEntropy,0.08973012707113277
wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.08949019323164036
